2019.12.30,181000,,,,,
2019.12.27,184000,,,,,
2019.12.26,189500,,,,,
2019.12.24,185000,,,,,
2019.12.23,186500,,,,,
2019.12.20,182000,,,,,
2019.12.19,180500,,,,,
2019.12.18,177500,,,,,
2019.12.17,179000,,,,,
2019.12.16,170000,,,,,
2019.12.13,172000,,,,,
2019.12.12,171000,,,,,
2019.12.11,164500,,,,,
2019.12.10,166500,,,,,
2019.12.09,168000,,,,,
2019.12.06,170000,,,,,
2019.12.05,168500,,,,,
2019.12.04,171000,,,,,
2019.12.03,174500,,,,,
2019.12.02,175500,,,,,
2019.11.29,174000,,,,,
2019.11.28,178500,,,,,
2019.11.27,184000,,,,,
2019.11.26,180000,,,,,
2019.11.25,181000,,,,,
2019.11.22,175000,,,,,
2019.11.21,177000,,,,,
2019.11.20,184500,,,,,
2019.11.19,183500,,,,,
2019.11.18,186500,,,,,
2019.11.15,186000,,,,,
2019.11.14,186500,,,,,
2019.11.13,181000,,,,,
2019.11.12,185500,,,,,
2019.11.11,186000,,,,,
2019.11.08,188000,,,,,
2019.11.07,191000,,,,,
2019.11.06,196500,,,,,
2019.11.05,197500,,,,,
2019.11.04,198500,,,,,
2019.11.01,199000,,,,,
2019.10.31,200000,,,,,
2019.10.30,204000,,,,,
2019.10.29,205500,,,,,
2019.10.28,201000,,,,,
2019.10.25,197000,,,,,
2019.10.24,197000,,,,,
2019.10.23,196500,,,,,
2019.10.22,191500,,,,,
2019.10.21,182000,,,,,
2019.10.18,181500,,,,,
2019.10.17,188000,,,,,
2019.10.16,187000,,,,,
2019.10.15,183500,,,,,
2019.10.14,182500,,,,,
2019.10.11,181500,,,,,
2019.10.10,181000,,,,,
2019.10.08,180500,,,,,
2019.10.07,178500,,,,,
2019.10.04,173000,,,,,
2019.10.02,172500,,,,,
2019.10.01,173500,,,,,
2019.09.30,164000,,,,,
2019.09.27,166000,,,,,
2019.09.26,167000,,,,,
2019.09.25,166500,,,,,
2019.09.24,168500,,,,,
2019.09.23,171000,,,,,
2019.09.20,175500,,,,,
2019.09.19,168500,,,,,
2019.09.18,173500,,,,,
2019.09.17,171000,,,,,
2019.09.16,170500,,,,,
2019.09.11,169000,,,,,
2019.09.10,165000,,,,,
2019.09.09,166000,,,,,
2019.09.06,165500,,,,,
2019.09.05,164000,,,,,
2019.09.04,167500,,,,,
2019.09.03,160500,,,,,
2019.09.02,156500,,,,,
2019.08.30,157000,,,,,
2019.08.29,157000,,,,,
2019.08.28,156000,,,,,
2019.08.27,145000,,,,,
2019.08.26,141500,,,,,
2019.08.23,151500,,,,,
2019.08.22,152500,,,,,
2019.08.21,156500,,,,,
2019.08.20,155000,,,,,
2019.08.19,153000,,,,,
2019.08.16,154000,,,,,
2019.08.14,153500,,,,,
2019.08.13,153000,,,,,
2019.08.12,155000,,,,,
2019.08.09,155500,,,,,
2019.08.08,154000,,,,,
2019.08.07,148500,,,,,
2019.08.06,146500,,,,,
2019.08.05,145500,,,,,
2019.08.02,163500,,,,,
2019.08.01,170500,,,,,
2019.07.31,170500,,,,,
2019.07.30,177000,,,,,
2019.07.29,179000,,,,,
2019.07.26,185000,,,,,
2019.07.25,178000,,,,,
2019.07.24,180000,,,,,
2019.07.23,182000,,,,,
2019.07.22,184500,,,,,
2019.07.19,184500,,,,,
2019.07.18,180500,,,,,
2019.07.17,184500,,,,,
2019.07.16,188500,,,,,
2019.07.15,183500,,,,,
2019.07.12,188500,,,,,
2019.07.11,191500,,,,,
2019.07.10,189000,,,,,
2019.07.09,192500,,,,,
2019.07.08,206000,,,,,
2019.07.05,208000,,,,,
2019.07.04,203500,,,,,
2019.07.03,206000,,,,,
2019.07.02,205000,,,,,
2019.07.01,208000,,,,,
2019.06.28,205500,,,,,
2019.06.27,204000,,,,,
2019.06.26,210500,,,,,
2019.06.25,208000,,,,,
2019.06.24,208500,,,,,
2019.06.21,212500,,,,,
2019.06.20,214000,,,,,
2019.06.19,211500,,,,,
2019.06.18,208000,,,,,
2019.06.17,205000,,,,,
2019.06.14,201000,,,,,
2019.06.13,207000,,,,,
2019.06.12,204000,,,,,
2019.06.11,202000,,,,,
2019.06.10,198500,,,,,
2019.06.07,196500,,,,,
2019.06.05,196000,,,,,
2019.06.04,195500,,,,,
2019.06.03,193000,,,,,
2019.05.31,190000,,,,,
2019.05.30,186000,,,,,
2019.05.29,185500,,,,,
