KR7005930003,20150209,A005930,1395000,1360000,1399000,1357000,2,23000,1.68,160101,173870,240813300000,1396000,1395000,36618,23889,62304,93085,,,8860,9913,,,,,175000,1390000,-5000,5,1394000,1390000,120,166723000,0,1390000,1389000,13,17836000,198,276210000,1,,147299337,1372000,5000,1385008.86219545,100,147299337,71616779,0,75682558,51.38011,51.38011,0,0,0,0,6373,8848538000,12845,00,1,1,0,0,,,,,,,,1577000,1167000,00,173539,240352531000,00,00,30314,1395000,1360000,1399000,1357000,1395000,173870,240813300000,1,00,0,0,0,0,0,0,0,0
KR7005930003,20150210,A005930,1378000,1400000,1400000,1377000,5,-17000,-1.22,173870,130387,181080072468,1378000,1377000,12590,27239,53178,48887,,,7689,6750,,,,,175000,1379000,1000,2,1385000,1379000,6,8277000,0,1380000,1379000,4,5580000,45,62010000,1,,147299337,1395000,5000,1389688.4738127,100,147299337,71614196,0,75685141,51.38186,51.38186,0,0,0,0,9593,13313942000,2583,00,1,1,0,0,,,,,,,,1604000,1186000,00,130122,180711039000,00,00,9741,1378000,1400000,1400000,1377000,1378000,130387,181080072468,1,00,0,0,0,0,0,0,0,0
KR7005930003,20150211,A005930,1355000,1374000,1374000,1354000,5,-23000,-1.67,130387,199476,271350451933,1356000,1355000,16742,39141,102718,69799,,,8714,6322,,,,,180000,1354000,-1000,5,1358000,1354000,44,59634000,0,1358000,1354000,29,39962000,252,341460000,1,,147299337,1378000,5000,1385166.44310456,100,147299337,71631370,0,75667967,51.3702,51.3702,0,0,0,0,4751,6470337000,-17174,00,1,1,0,0,,,,,,,,1584000,1172000,00,195578,266048969000,00,00,-5730,1355000,1374000,1374000,1354000,1355000,199476,271350451933,1,00,0,0,0,0,0,0,0,0
KR7005930003,20150212,A005930,1344000,1340000,1358000,1331000,5,-11000,-0.81,199476,214964,288231291482,1344000,1343000,22301,4497,98739,73939,,,13308,7011,,,,,180000,1348000,4000,2,1348000,1347000,15,20198000,0,1348000,1345000,7,9485000,251,337344000,1,,147299337,1355000,5000,1358048.07193939,100,147299337,71658233,0,75641104,51.35197,51.35197,0,0,0,0,4398,5894157000,-26863,00,1,1,0,0,,,,,,,,1558000,1152000,00,211969,284214525000,00,00,4246,1344000,1340000,1358000,1331000,1344000,214964,288231291482,1,00,0,0,0,0,0,0,0,0
KR7005930003,20150213,A005930,1361000,1360000,1361000,1345000,2,17000,1.26,214964,130458,176812869416,1361000,1360000,40493,15477,53695,44012,,,4663,3724,,,,,180000,1355000,-6000,5,1359000,1355000,174,235862000,0,1356000,1355000,0,0,297,404217000,1,,147299337,1344000,5000,1357961.09844735,100,147299337,71656248,0,75643089,51.35331,51.35331,0,0,0,0,8915,12102442000,1985,00,1,1,0,0,,,,,,,,1545000,1143000,00,129733,175829102000,00,00,6549,1361000,1360000,1361000,1345000,1361000,130458,176812869416,1,00,0,0,0,0,0,0,0,0
KR7005930003,20150216,A005930,1374000,1368000,1374000,1361000,2,13000,0.96,130458,124530,170812477522,1374000,1373000,35585,27010,47128,59992,,,3658,6451,,,,,165000,1374000,0,3,1372000,1367000,13,17822000,0,1374000,1370000,7,9527000,11,15114000,1,,147299337,1361000,5000,1394630.42537624,100,147299337,71645506,0,75653831,51.36061,51.36061,0,0,0,0,2141,2937246000,10742,00,1,1,0,0,,,,,,,,1565000,1157000,00,122448,167958393000,00,00,3581,1374000,1368000,1374000,1361000,1374000,124530,170812477522,1,00,0,0,0,0,0,0,0,0
KR7005930003,20150225,A005930,1379000,1380000,1385000,1373000,2,12000,0.88,217265,167485,230906933000,1379000,1378000,40222,26735,75874,51458,,,7157,6344,,,,,170000,1375000,-4000,5,1379000,1376000,10,13758000,0,1379000,1375000,0,0,80,110320000,1,,147299337,1367000,5000,1378672.16032974,100,147299337,71627270,0,75672067,51.37299,51.37299,0,0,0,0,5698,7849625000,41384,00,1,1,0,0,,,,,,,,1572000,1162000,00,161395,222511855000,00,00,-10465,1379000,1380000,1385000,1373000,1379000,167485,230906933000,1,00,0,0,0,0,0,0,0,0
KR7005930003,20150217,A005930,1377000,1374000,1377000,1364000,2,3000,0.22,124530,114900,157961215174,1377000,1376000,32984,21951,47936,49092,,,4693,4856,,,,,170000,1377000,0,3,1377000,1374000,173,238724000,0,1380000,1376000,7,9618000,5,6885000,1,,147299337,1374000,5000,1413072.02188344,100,147299337,71645129,0,75654208,51.36086,51.36086,0,0,0,0,2779,3818429000,377,00,1,1,0,0,,,,,,,,1580000,1168000,00,109601,150682332000,00,00,10258,1377000,1374000,1377000,1364000,1377000,114900,157961215174,1,00,0,0,0,0,0,0,0,0
KR7005930003,20150224,A005930,1367000,1385000,1389000,1364000,3,0,0,306036,217265,299297942874,1368000,1367000,22454,30868,94356,68222,,,7237,8025,,,,,180000,1368000,1000,2,1370000,1368000,36,49243000,0,1370000,1367000,0,0,140,191380000,1,,147299337,1367000,5000,1452537.69849456,100,147299337,71668654,0,75630683,51.34489,51.34489,0,0,0,0,3689,5080592000,-12640,00,1,1,0,0,,,,,,,,1572000,1162000,00,190630,262642798000,00,00,14424,1367000,1385000,1389000,1364000,1367000,217265,299297942874,1,00,0,0,0,0,0,0,0,0
KR7005930003,20150223,A005930,1367000,1378000,1390000,1366000,5,-10000,-0.73,114900,306036,421867295000,1369000,1367000,13427,35354,129105,135744,,,6385,6377,,,,,180000,1367000,0,3,1370000,1367000,52,71004000,0,1367000,1363000,5,6885000,96,131232000,1,,147299337,1377000,5000,1389502.12018675,100,147299337,71656014,0,75643323,51.35347,51.35347,0,0,0,0,1833,2530817000,-10885,00,1,1,0,0,,,,,,,,1583000,1171000,00,303059,417793366000,00,00,12768,1367000,1378000,1390000,1366000,1367000,306036,421867295000,1,00,0,0,0,0,0,0,0,0
