강남구,삼성동,아르헤타워(도시형),60000,60000,60000,20, 1,39.84,43.17,41.505,0
강남구,삼성동,아이파크삼성,500000,1620000,1060000,449, 3,182.87,345.15,264.01,5
강남구,삼성동,영무예다음,200000,200000,200000,45, 2,105.72,135.18,120.45,8
강남구,삼성동,우정에쉐르,215000,215000,215000,40, 1,109.43,151.46,130.445,5
강남구,삼성동,이안애2차,100000,167000,133500,19, 1,72.06,133.37,102.715,13
강남구,삼성동,진흥,270000,500000,385000,255, 3,110.92,221.01,165.965,13
강남구,삼성동,채널리저브(주상복합),175000,175000,175000,78, 1,103.86,182.83,143.345,15
강남구,삼성동,청구,240000,300000,270000,167, 3,104.76,104.76,104.76,3
강남구,삼성동,풍림1차,175000,300000,237500,252, 1,71.19,141.23,106.21,12
강남구,삼성동,한솔,235000,250000,242500,263, 2,55.98,147.81,101.895,3
강남구,삼성동,한양립스(주상복합),71700,90000,80850,28, 1,40.09,40.09,40.09,17
강남구,삼성동,현대,170000,180000,175000,198, 1,45.92,144.33,95.125,6
강남구,삼성동,현대빌라트,198000,198000,198000,14, 1,88.43,182.1,135.265,6
강남구,삼성동,현대타워(주상복합),280000,280000,280000,30, 1,187.05,187.05,187.05,17
강남구,삼성동,형우,450000,480000,465000,19, 1,207.03,259.54,233.28500000000003,14
강남구,삼성동,홍실,290000,400000,345000,384, 6,101.02,175.92,138.47,1
강남구,세곡동,강남LH1단지(e편한세상),155000,185000,170000,809, 12,81.83,115.97,98.9,16
강남구,세곡동,강남데시앙파크,153000,210000,181500,546, 15,108.54,145.53,127.035,11
강남구,세곡동,강남신동아파밀리에1단지,140000,155000,147500,395, 6,86.88,86.89,86.88499999999999,10
강남구,세곡동,강남신동아파밀리에2단지,155000,155000,155000,410, 7,115.82,116.72,116.27,5
강남구,세곡동,강남효성해링턴코트,270000,300000,285000,199, 11,114.4,158.52,136.46,4
강남구,세곡동,세곡리엔파크3단지,180000,180000,180000,363, 7,118.44,118.44,118.44,4
강남구,세곡동,세곡푸르지오,158000,200000,179000,912, 16,80.22,113.85,97.035,3
강남구,우면동,LH서초5단지,117000,160000,138500,358, 3,81.97,116.25,99.11,9
강남구,우면동,금광아크존(주상복합),140000,145000,142500,39, 1,67.68,124.52,96.1,17
강남구,우면동,대원칸타빌,150000,180000,165000,130, 2,85.08,144.14,114.60999999999999,11
강남구,우면동,래미안신사,220000,250000,235000,63, 1,113.06,113.06,113.06,8
강남구,우면동,로데오현대,150000,230000,190000,139, 1,73.95,122.28,98.11500000000001,12
강남구,우면동,루덴하우스,110000,110000,110000,19, 1,88.73,102.99,95.86,6
강남구,우면동,신성,170000,175000,172500,55, 1,72.11,98.32,85.215,11
강남구,압구정동,미성1차,380000,600000,490000,322, 3,111.97,193.09,152.53,8
강남구,압구정동,미성2차,300000,550000,425000,911, 9,95.27,163.56,129.415,7
강남구,압구정동,신현대(현대9/11/12차),400000,750000,575000,1924, 27,114.08,202.05,158.065,5
강남구,압구정동,영동한양1차,300000,420000,360000,936, 10,63.14,168.79,115.965,9
강남구,압구정동,한양2차,550000,630000,590000,296, 5,160.57,286.35,223.46,8
강남구,압구정동,한양3차,390000,570000,480000,312, 5,127.07,176.43,151.75,9
강남구,압구정동,한양4차,350000,730000,540000,286, 4,85.52,228.51,157.015,13
강남구,압구정동,한양5차,560000,560000,560000,343, 4,108.26,168.46,138.36,7
강남구,압구정동,한양6차,370000,370000,370000,227, 2,115.1,168.7,141.89999999999998,11
강남구,압구정동,한양7차,380000,500000,440000,239, 2,114.55,151.04,132.795,4
강남구,압구정동,한양8차,830000,845000,837500,90, 1,208.37,224.21,216.29000000000002,6
강남구,압구정동,현대1/2차,465000,800000,632500,960, 13,141.74,213.46,177.60000000000002,3
강남구,압구정동,현대10차,390000,420000,405000,144, 2,115.41,164.59,140.0,7
강남구,압구정동,현대14차,410000,420000,415000,388, 4,96.49,99.48,97.985,7
강남구,압구정동,현대3차,360000,370000,365000,432, 4,108.88,108.94,108.91,3
강남구,압구정동,현대4차,550000,600000,575000,170, 6,140.26,140.26,140.26,1
강남구,압구정동,현대5차,390000,400000,395000,224, 2,113.96,113.96,113.96,2
